Province_State,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Tennessee,2020-08-07,118782,1206,2432.0,20.0
Tennessee,2020-08-08,120585,1215,1803.0,9.0
Tennessee,2020-08-09,122712,1223,2127.0,8.0
Tennessee,2020-08-10,123914,1233,1202.0,10.0
Tennessee,2020-08-11,124915,1271,1001.0,38.0
Tennessee,2020-08-12,126393,1289,1478.0,18.0
Tennessee,2020-08-13,128511,1313,2118.0,24.0
Tennessee,2020-08-14,130458,1326,1947.0,13.0
Tennessee,2020-08-15,131747,1345,1289.0,19.0
Tennessee,2020-08-16,133708,1366,1961.0,21.0
Tennessee,2020-08-17,134744,1387,1036.0,21.0
Tennessee,2020-08-18,135770,1424,1026.0,37.0
Tennessee,2020-08-19,137800,1452,2030.0,28.0
Tennessee,2020-08-20,139175,1488,1375.0,36.0
Tennessee,2020-08-21,140844,1549,1669.0,61.0
Tennessee,2020-08-22,142083,1563,1239.0,14.0
Tennessee,2020-08-23,143937,1567,1854.0,4.0
Tennessee,2020-08-24,144604,1588,667.0,21.0
Tennessee,2020-08-25,145417,1628,813.0,40.0
Tennessee,2020-08-26,147353,1648,1936.0,20.0
Tennessee,2020-08-27,149179,1673,1826.0,25.0
Tennessee,2020-08-28,150815,1701,1636.0,28.0
Tennessee,2020-08-29,152280,1725,1465.0,24.0
Tennessee,2020-08-30,153115,1747,835.0,22.0
Tennessee,2020-08-31,154933,1754,1818.0,7.0
Tennessee,2020-09-01,156329,1781,1396.0,27.0
Tennessee,2020-09-02,157831,1797,1502.0,16.0
Tennessee,2020-09-03,159546,1815,1715.0,18.0
Tennessee,2020-09-04,160597,1837,1051.0,22.0
Tennessee,2020-09-05,162362,1862,1765.0,25.0
Tennessee,2020-09-06,164126,1865,1764.0,3.0
Tennessee,2020-09-07,165109,1869,983.0,4.0
Tennessee,2020-09-08,165754,1896,645.0,27.0
Tennessee,2020-09-09,166606,1931,852.0,35.0
Tennessee,2020-09-10,168237,1988,1631.0,57.0
Tennessee,2020-09-11,169859,2025,1622.0,37.0
Tennessee,2020-09-12,170891,2064,1032.0,39.0
Tennessee,2020-09-13,171824,2078,933.0,14.0
Tennessee,2020-09-14,174274,2097,2450.0,19.0
Tennessee,2020-09-15,175231,2127,957.0,30.0
Tennessee,2020-09-16,177087,2151,1856.0,24.0
Tennessee,2020-09-17,178140,2164,1053.0,13.0
Tennessee,2020-09-18,180497,2196,2357.0,32.0
Tennessee,2020-09-19,181439,2216,942.0,20.0
Tennessee,2020-09-20,183514,2218,2075.0,2.0
Tennessee,2020-09-21,184409,2233,895.0,15.0
Tennessee,2020-09-22,185148,2261,739.0,28.0
Tennessee,2020-09-23,186798,2277,1650.0,16.0
Tennessee,2020-09-24,187690,2312,892.0,35.0
Tennessee,2020-09-25,189454,2352,1764.0,40.0
Tennessee,2020-09-26,190891,2374,1437.0,22.0
Tennessee,2020-09-27,192995,2377,2104.0,3.0
Tennessee,2020-09-28,193732,2389,737.0,12.0
Tennessee,2020-09-29,194611,2420,879.0,31.0
Tennessee,2020-09-30,196139,2454,1528.0,34.0
Tennessee,2020-10-01,197432,2501,1293.0,47.0
Tennessee,2020-10-02,198403,2515,971.0,14.0
Tennessee,2020-10-03,199595,2560,1192.0,45.0
Tennessee,2020-10-04,201210,2577,1615.0,17.0
Tennessee,2020-10-05,203699,2597,2489.0,20.0
Tennessee,2020-10-06,205375,2621,1676.0,24.0
Tennessee,2020-10-07,207455,2642,2080.0,21.0
Tennessee,2020-10-08,209447,2705,1992.0,63.0
Tennessee,2020-10-09,211003,2732,1556.0,27.0
Tennessee,2020-10-10,212649,2758,1646.0,26.0
Tennessee,2020-10-11,214717,2767,2068.0,9.0
Tennessee,2020-10-12,217682,2774,2965.0,7.0
Tennessee,2020-10-13,218829,2797,1147.0,23.0
Tennessee,2020-10-14,220538,2828,1709.0,31.0
Tennessee,2020-10-15,222827,2864,2289.0,36.0
Tennessee,2020-10-16,223493,2871,666.0,7.0
Tennessee,2020-10-17,226139,2903,2646.0,32.0
Tennessee,2020-10-18,228744,2909,2605.0,6.0
Tennessee,2020-10-19,232061,2922,3317.0,13.0
Tennessee,2020-10-20,233569,2952,1508.0,30.0
Tennessee,2020-10-21,235861,2970,2292.0,18.0
Tennessee,2020-10-22,237907,3011,2046.0,41.0
Tennessee,2020-10-23,241513,3076,3606.0,65.0
Tennessee,2020-10-24,244087,3100,2574.0,24.0
Tennessee,2020-10-25,247587,3131,3500.0,31.0
Tennessee,2020-10-26,249866,3163,2279.0,32.0
Tennessee,2020-10-27,251774,3207,1908.0,44.0
Tennessee,2020-10-28,254220,3241,2446.0,34.0
Tennessee,2020-10-29,256880,3263,2660.0,22.0
Tennessee,2020-10-30,259488,3341,2608.0,78.0
Tennessee,2020-10-31,260672,3353,1184.0,12.0
Tennessee,2020-11-01,261426,3353,754.0,0.0
Tennessee,2020-11-02,264587,3379,3161.0,26.0
Tennessee,2020-11-03,266357,3454,1770.0,75.0
Tennessee,2020-11-04,269802,3478,3445.0,24.0
Tennessee,2020-11-05,271771,3509,1969.0,31.0
Tennessee,2020-11-06,273144,3541,1373.0,32.0
Tennessee,2020-11-07,278215,3590,5071.0,49.0
Tennessee,2020-11-08,281851,3595,3636.0,5.0
Tennessee,2020-11-09,287770,3610,5919.0,15.0
Tennessee,2020-11-10,289749,3672,1979.0,62.0
Tennessee,2020-11-11,293381,3761,3632.0,89.0
Tennessee,2020-11-12,296725,3788,3344.0,27.0
Tennessee,2020-11-13,300458,3852,3733.0,64.0
Tennessee,2020-11-14,305120,3877,4662.0,25.0
Tennessee,2020-11-15,310937,3893,5817.0,16.0
Tennessee,2020-11-16,318888,3923,7951.0,30.0
Tennessee,2020-11-17,320729,3995,1841.0,72.0
Tennessee,2020-11-18,325201,4048,4472.0,53.0
Tennessee,2020-11-19,328088,4128,2887.0,80.0
Tennessee,2020-11-20,331532,4202,3444.0,74.0
Tennessee,2020-11-21,335887,4211,4355.0,9.0
Tennessee,2020-11-22,340476,4266,4589.0,55.0
Tennessee,2020-11-23,344550,4301,4074.0,35.0
Tennessee,2020-11-24,345916,4372,1366.0,71.0
Tennessee,2020-11-25,347972,4466,2056.0,94.0
Tennessee,2020-11-26,352376,4519,4404.0,53.0
Tennessee,2020-11-27,356716,4526,4340.0,7.0
Tennessee,2020-11-28,363466,4541,6750.0,15.0
Tennessee,2020-11-29,366518,4554,3052.0,13.0
Tennessee,2020-11-30,374493,4602,7975.0,48.0
Tennessee,2020-12-01,380186,4638,5693.0,36.0
Tennessee,2020-12-02,384285,4688,4099.0,50.0
Tennessee,2020-12-03,388252,4781,3967.0,93.0
Tennessee,2020-12-04,392608,4876,4356.0,95.0
Tennessee,2020-12-05,397522,4905,4914.0,29.0
Tennessee,2020-12-06,400594,4943,3072.0,38.0
Tennessee,2020-12-07,408730,5009,8136.0,66.0
Tennessee,2020-12-08,414749,5109,6019.0,100.0
Tennessee,2020-12-09,422962,5171,8213.0,62.0
Tennessee,2020-12-10,428973,5240,6011.0,69.0
Tennessee,2020-12-11,436262,5327,7289.0,87.0
Tennessee,2020-12-12,442953,5400,6691.0,73.0
Tennessee,2020-12-13,454305,5462,11352.0,62.0
Tennessee,2020-12-14,464624,5541,10319.0,79.0
Tennessee,2020-12-15,472875,5615,8251.0,74.0
Tennessee,2020-12-16,484285,5668,11410.0,53.0
Tennessee,2020-12-17,493230,5845,8945.0,177.0
Tennessee,2020-12-18,503651,5960,10421.0,115.0
Tennessee,2020-12-19,503651,5960,0.0,0.0
Tennessee,2020-12-20,519687,6071,16036.0,111.0
Tennessee,2020-12-21,529578,6136,9891.0,65.0
Tennessee,2020-12-22,534019,6269,4441.0,133.0
Tennessee,2020-12-23,541240,6380,7221.0,111.0
Tennessee,2020-12-24,546497,6431,5257.0,51.0
Tennessee,2020-12-25,546497,6431,0.0,0.0
Tennessee,2020-12-26,560892,6443,14395.0,12.0
Tennessee,2020-12-27,564080,6512,3188.0,69.0
Tennessee,2020-12-28,567792,6588,3712.0,76.0
Tennessee,2020-12-29,572589,6710,4797.0,122.0
Tennessee,2020-12-30,580809,6810,8220.0,100.0
Tennessee,2020-12-31,586802,6907,5993.0,97.0
Tennessee,2021-01-01,586802,6907,0.0,0.0
Tennessee,2021-01-02,604132,6970,17330.0,63.0
Tennessee,2021-01-03,608297,7025,4165.0,55.0
Tennessee,2021-01-04,612250,7168,3953.0,143.0
Tennessee,2021-01-05,617649,7267,5399.0,99.0
Tennessee,2021-01-06,625380,7379,7731.0,112.0
Tennessee,2021-01-07,634237,7492,8857.0,113.0
Tennessee,2021-01-08,640606,7618,6369.0,126.0
Tennessee,2021-01-09,646450,7704,5844.0,86.0
Tennessee,2021-01-10,653869,7785,7419.0,81.0
Tennessee,2021-01-11,657396,7865,3527.0,80.0
Tennessee,2021-01-12,660874,8011,3478.0,146.0
Tennessee,2021-01-13,665499,8148,4625.0,137.0
Tennessee,2021-01-14,670482,8232,4983.0,84.0
Tennessee,2021-01-15,676039,8311,5557.0,79.0
Tennessee,2021-01-16,680847,8355,4808.0,44.0
Tennessee,2021-01-17,685321,8391,4474.0,36.0
Tennessee,2021-01-18,687751,8430,2430.0,39.0
Tennessee,2021-01-19,690065,8471,2314.0,41.0
Tennessee,2021-01-20,694291,8556,4226.0,85.0
Tennessee,2021-01-21,697783,8684,3492.0,128.0
Tennessee,2021-01-22,701847,8777,4064.0,93.0
Tennessee,2021-01-23,705876,8819,4029.0,42.0
Tennessee,2021-01-24,708717,8859,2841.0,40.0
Tennessee,2021-01-25,710427,8970,1710.0,111.0
Tennessee,2021-01-26,712406,9162,1979.0,192.0
Tennessee,2021-01-27,715806,9316,3400.0,154.0
Tennessee,2021-01-28,717583,9417,1777.0,101.0
Tennessee,2021-01-29,722491,9461,4908.0,44.0
Tennessee,2021-01-30,724742,9574,2251.0,113.0
Tennessee,2021-01-31,727861,9650,3119.0,76.0
Tennessee,2021-02-01,729187,9753,1326.0,103.0
Tennessee,2021-02-02,731360,9900,2173.0,147.0
Tennessee,2021-02-03,733216,10033,1856.0,133.0
Tennessee,2021-02-04,736370,10202,3154.0,169.0
Tennessee,2021-02-05,739031,10405,2661.0,203.0
Tennessee,2021-02-06,742213,10463,3182.0,58.0
Tennessee,2021-02-07,744600,10469,2387.0,6.0
Tennessee,2021-02-08,745826,10566,1226.0,97.0
Tennessee,2021-02-09,747462,10631,1636.0,65.0
Tennessee,2021-02-10,750409,10731,2947.0,100.0
Tennessee,2021-02-11,752033,10812,1624.0,81.0
Tennessee,2021-02-12,754279,10893,2246.0,81.0
Tennessee,2021-02-13,756071,10902,1792.0,9.0
Tennessee,2021-02-14,757418,10933,1347.0,31.0
Tennessee,2021-02-15,758561,10937,1143.0,4.0
Tennessee,2021-02-16,759523,10954,962.0,17.0
Tennessee,2021-02-17,760303,10985,780.0,31.0
Tennessee,2021-02-18,761360,11057,1057.0,72.0
Tennessee,2021-02-19,762673,11064,1313.0,7.0
Tennessee,2021-02-20,764008,11115,1335.0,51.0
Tennessee,2021-02-21,765137,11133,1129.0,18.0
Tennessee,2021-02-22,766089,11153,952.0,20.0
Texas,2020-01-22,0,0,0.0,0.0
Texas,2020-01-23,0,0,0.0,0.0
Texas,2020-01-24,0,0,0.0,0.0
Texas,2020-01-25,0,0,0.0,0.0
Texas,2020-01-26,0,0,0.0,0.0
Texas,2020-01-27,0,0,0.0,0.0
Texas,2020-01-28,0,0,0.0,0.0
Texas,2020-01-29,0,0,0.0,0.0
Texas,2020-01-30,0,0,0.0,0.0
Texas,2020-01-31,0,0,0.0,0.0
Texas,2020-02-01,0,0,0.0,0.0
Texas,2020-02-02,0,0,0.0,0.0
Texas,2020-02-03,0,0,0.0,0.0
Texas,2020-02-04,0,0,0.0,0.0
Texas,2020-02-05,0,0,0.0,0.0
Texas,2020-02-06,0,0,0.0,0.0
Texas,2020-02-07,0,0,0.0,0.0
Texas,2020-02-08,0,0,0.0,0.0
Texas,2020-02-09,0,0,0.0,0.0
Texas,2020-02-10,0,0,0.0,0.0
Texas,2020-02-11,0,0,0.0,0.0
Texas,2020-02-12,0,0,0.0,0.0
Texas,2020-02-13,0,0,0.0,0.0
Texas,2020-02-14,0,0,0.0,0.0
Texas,2020-02-15,0,0,0.0,0.0
Texas,2020-02-16,0,0,0.0,0.0
Texas,2020-02-17,0,0,0.0,0.0
Texas,2020-02-18,0,0,0.0,0.0
Texas,2020-02-19,0,0,0.0,0.0
Texas,2020-02-20,0,0,0.0,0.0
Texas,2020-02-21,0,0,0.0,0.0
Texas,2020-02-22,0,0,0.0,0.0
Texas,2020-02-23,0,0,0.0,0.0
Texas,2020-02-24,0,0,0.0,0.0
Texas,2020-02-25,0,0,0.0,0.0
Texas,2020-02-26,0,0,0.0,0.0
Texas,2020-02-27,0,0,0.0,0.0
Texas,2020-02-28,0,0,0.0,0.0
Texas,2020-02-29,0,0,0.0,0.0
Texas,2020-03-01,0,0,0.0,0.0
Texas,2020-03-02,0,0,0.0,0.0
Texas,2020-03-03,0,0,0.0,0.0
Texas,2020-03-04,0,0,0.0,0.0
Texas,2020-03-05,3,0,3.0,0.0
Texas,2020-03-06,4,0,1.0,0.0
Texas,2020-03-07,8,0,4.0,0.0
Texas,2020-03-08,11,0,3.0,0.0
Texas,2020-03-09,13,0,2.0,0.0
Texas,2020-03-10,16,0,3.0,0.0
Texas,2020-03-11,21,0,5.0,0.0
Texas,2020-03-12,27,0,6.0,0.0
Texas,2020-03-13,44,0,17.0,0.0
Texas,2020-03-14,60,0,16.0,0.0
Texas,2020-03-15,64,0,4.0,0.0
Texas,2020-03-16,85,0,21.0,0.0
Texas,2020-03-17,111,2,26.0,2.0
Texas,2020-03-18,197,5,86.0,3.0
Texas,2020-03-19,306,5,109.0,0.0
Texas,2020-03-20,429,7,123.0,2.0
Texas,2020-03-21,582,8,153.0,1.0
Texas,2020-03-22,643,10,61.0,2.0
Texas,2020-03-23,764,11,121.0,1.0
Texas,2020-03-24,968,16,204.0,5.0
Texas,2020-03-25,1248,20,280.0,4.0
Texas,2020-03-26,1563,26,315.0,6.0
Texas,2020-03-27,1937,38,374.0,12.0
Texas,2020-03-28,2455,45,518.0,7.0
Texas,2020-03-29,2792,54,337.0,9.0
Texas,2020-03-30,3173,65,381.0,11.0
Texas,2020-03-31,3809,76,636.0,11.0
Texas,2020-04-01,4309,99,500.0,23.0
Texas,2020-04-02,4984,112,675.0,13.0
Texas,2020-04-03,5755,134,771.0,22.0
Texas,2020-04-04,6596,153,841.0,19.0
Texas,2020-04-05,7243,186,647.0,33.0
Texas,2020-04-06,8108,206,865.0,20.0
Texas,2020-04-07,8996,218,888.0,12.0
Texas,2020-04-08,9858,244,862.0,26.0
Texas,2020-04-09,11276,269,1418.0,25.0
Texas,2020-04-10,12227,295,951.0,26.0
Texas,2020-04-11,13145,326,918.0,31.0
Texas,2020-04-12,13780,348,635.0,22.0
Texas,2020-04-13,14328,383,548.0,35.0
Texas,2020-04-14,15088,409,760.0,26.0
Texas,2020-04-15,16044,453,956.0,44.0
Texas,2020-04-16,16985,489,941.0,36.0
Texas,2020-04-17,17925,531,940.0,42.0
Texas,2020-04-18,18724,554,799.0,23.0
Texas,2020-04-19,19282,577,558.0,23.0
Texas,2020-04-20,19847,598,565.0,21.0
Texas,2020-04-21,20785,638,938.0,40.0
Texas,2020-04-22,21577,666,792.0,28.0
Texas,2020-04-23,22797,717,1220.0,51.0
Texas,2020-04-24,23772,738,975.0,21.0
Texas,2020-04-25,24287,760,515.0,22.0
Texas,2020-04-26,25051,786,764.0,26.0
Texas,2020-04-27,25565,809,514.0,23.0
Texas,2020-04-28,26506,845,941.0,36.0
Texas,2020-04-29,27542,878,1036.0,33.0
Texas,2020-04-30,28890,924,1348.0,46.0
Texas,2020-05-01,29970,956,1080.0,32.0
Texas,2020-05-02,31126,987,1156.0,31.0
Texas,2020-05-03,32123,1010,997.0,23.0
Texas,2020-05-04,32889,1036,766.0,26.0
Texas,2020-05-05,34137,1054,1248.0,18.0
Texas,2020-05-06,35225,1084,1088.0,30.0
Texas,2020-05-07,36244,1119,1019.0,35.0
Texas,2020-05-08,37530,1152,1286.0,33.0
Texas,2020-05-09,38983,1183,1453.0,31.0
Texas,2020-05-10,39807,1214,824.0,31.0
Texas,2020-05-11,40701,1238,894.0,24.0
Texas,2020-05-12,42030,1274,1329.0,36.0
Texas,2020-05-13,43456,1299,1426.0,25.0
Texas,2020-05-14,44701,1370,1245.0,71.0
Texas,2020-05-15,45891,1425,1190.0,55.0
Texas,2020-05-16,47650,1460,1759.0,35.0
Texas,2020-05-17,48630,1486,980.0,26.0
Texas,2020-05-18,49400,1498,770.0,12.0
Texas,2020-05-19,50740,1536,1340.0,38.0
Texas,2020-05-20,51985,1580,1245.0,44.0
Texas,2020-05-21,53279,1602,1294.0,22.0
Texas,2020-05-22,53817,1616,538.0,14.0
Texas,2020-05-23,54932,1629,1115.0,13.0
Texas,2020-05-24,55961,1683,1029.0,54.0
Texas,2020-05-25,56434,1699,473.0,16.0
Texas,2020-05-26,57468,1717,1034.0,18.0
Texas,2020-05-27,58838,1756,1370.0,39.0
Texas,2020-05-28,60625,1782,1787.0,26.0
Texas,2020-05-29,61254,1801,629.0,19.0
Texas,2020-05-30,63045,1848,1791.0,47.0
Texas,2020-05-31,64744,1866,1699.0,18.0
Texas,2020-06-01,65732,1879,988.0,13.0
Texas,2020-06-02,67569,1909,1837.0,30.0
Texas,2020-06-03,69122,1940,1553.0,31.0
Texas,2020-06-04,70802,1979,1680.0,39.0
Texas,2020-06-05,72610,2004,1808.0,25.0
Texas,2020-06-06,74652,2031,2042.0,27.0
Texas,2020-06-07,75697,2042,1045.0,11.0
Texas,2020-06-08,76689,2060,992.0,18.0
Texas,2020-06-09,78427,2080,1738.0,20.0
Texas,2020-06-10,80986,2110,2559.0,30.0
Texas,2020-06-11,82940,2146,1954.0,36.0
Texas,2020-06-12,85051,2182,2111.0,36.0
Texas,2020-06-13,87192,2211,2141.0,29.0
Texas,2020-06-14,88779,2237,1587.0,26.0
Texas,2020-06-15,90488,2259,1709.0,22.0
Texas,2020-06-16,93764,2312,3276.0,53.0
Texas,2020-06-17,98119,2351,4355.0,39.0
Texas,2020-06-18,101566,2388,3447.0,37.0
Texas,2020-06-19,105635,2420,4069.0,32.0
Texas,2020-06-20,110250,2452,4615.0,32.0
Texas,2020-06-21,113112,2471,2862.0,19.0
Texas,2020-06-22,118222,2494,5110.0,23.0
Texas,2020-06-23,123440,2528,5218.0,34.0
Texas,2020-06-24,129210,2575,5770.0,47.0
Texas,2020-06-25,134997,2627,5787.0,52.0
Texas,2020-06-26,140671,2673,5674.0,46.0
Texas,2020-06-27,146254,2725,5583.0,52.0
Texas,2020-06-28,151045,2759,4791.0,34.0
Texas,2020-06-29,157434,2803,6389.0,44.0
Texas,2020-06-30,163737,2846,6303.0,43.0
Texas,2020-07-01,172859,2916,9122.0,70.0
Texas,2020-07-02,180169,2987,7310.0,71.0
Texas,2020-07-03,187527,3063,7358.0,76.0
Texas,2020-07-04,194601,3128,7074.0,65.0
Texas,2020-07-05,198866,3189,4265.0,61.0
Texas,2020-07-06,206410,3257,7544.0,68.0
Texas,2020-07-07,216769,3387,10359.0,130.0
Texas,2020-07-08,226133,3510,9364.0,123.0
Texas,2020-07-09,237792,3666,11659.0,156.0
Texas,2020-07-10,247074,3748,9282.0,82.0
Texas,2020-07-11,255320,3842,8246.0,94.0
Texas,2020-07-12,263551,3955,8231.0,113.0
Texas,2020-07-13,270707,4056,7156.0,101.0
Texas,2020-07-14,281105,4170,10398.0,114.0
Texas,2020-07-15,292477,4343,11372.0,173.0
Texas,2020-07-16,306424,4523,13947.0,180.0
Texas,2020-07-17,318175,4684,11751.0,161.0
Texas,2020-07-18,327611,4830,9436.0,146.0
Texas,2020-07-19,335654,4944,8043.0,114.0
Texas,2020-07-20,344484,5079,8830.0,135.0
Texas,2020-07-21,352767,5222,8283.0,143.0
Texas,2020-07-22,364292,5471,11525.0,249.0
Texas,2020-07-23,373803,5674,9511.0,203.0
Texas,2020-07-24,381162,5849,7359.0,175.0
Texas,2020-07-25,390803,6006,9641.0,157.0
Texas,2020-07-26,394669,6133,3866.0,127.0
Texas,2020-07-27,401119,6833,6450.0,700.0
Texas,2020-07-28,409885,7112,8766.0,279.0
Texas,2020-07-29,420556,7406,10671.0,294.0
Texas,2020-07-30,429579,7536,9023.0,130.0
Texas,2020-07-31,440681,7657,11102.0,121.0
Texas,2020-08-01,446789,7927,6108.0,270.0
Texas,2020-08-02,449977,7932,3188.0,5.0
Texas,2020-08-03,459256,8090,9279.0,158.0
Texas,2020-08-04,470160,8308,10904.0,218.0
Texas,2020-08-05,480704,8673,10544.0,365.0
Texas,2020-08-06,488041,8929,7337.0,256.0
Texas,2020-08-07,495960,9205,7919.0,276.0
Texas,2020-08-08,502563,9414,6603.0,209.0
Texas,2020-08-09,507929,9523,5366.0,109.0
Texas,2020-08-10,513939,9615,6010.0,92.0
Texas,2020-08-11,522215,9593,8276.0,-22.0
Texas,2020-08-12,528743,9897,6528.0,304.0
Texas,2020-08-13,535743,10135,7000.0,238.0
Texas,2020-08-14,545700,10439,9957.0,304.0
Texas,2020-08-15,552814,10629,7114.0,190.0
Texas,2020-08-16,560484,10763,7670.0,134.0
Texas,2020-08-17,565979,10820,5495.0,57.0
Texas,2020-08-18,573798,11042,7819.0,222.0
Texas,2020-08-19,579406,11285,5608.0,243.0
Texas,2020-08-20,584628,11536,5222.0,251.0
Texas,2020-08-21,590339,11766,5711.0,230.0
Texas,2020-08-22,594118,11919,3779.0,153.0
Texas,2020-08-23,598772,12043,4654.0,124.0
Texas,2020-08-24,603193,12096,4421.0,53.0
Texas,2020-08-25,609534,12277,6341.0,181.0
Texas,2020-08-26,615772,12469,6238.0,192.0
Texas,2020-08-27,619814,12691,4042.0,222.0
Texas,2020-08-28,625053,12859,5239.0,168.0
Texas,2020-08-29,630092,12987,5039.0,128.0
Texas,2020-08-30,632865,13064,2773.0,77.0
Texas,2020-08-31,636201,13105,3336.0,41.0
Texas,2020-09-01,641231,13240,5030.0,135.0
Texas,2020-09-02,645406,13417,4175.0,177.0
Texas,2020-09-03,648964,13603,3558.0,186.0
Texas,2020-09-04,654952,13729,5988.0,126.0
Texas,2020-09-05,659411,13873,4459.0,144.0
Texas,2020-09-06,661911,13950,2500.0,77.0
Texas,2020-09-07,662778,13997,867.0,47.0
Texas,2020-09-08,666409,14099,3631.0,102.0
Texas,2020-09-09,671279,14229,4870.0,130.0
Texas,2020-09-10,673011,14245,1732.0,16.0
Texas,2020-09-11,678941,14522,5930.0,277.0
Texas,2020-09-12,681808,14629,2867.0,107.0
Texas,2020-09-13,686166,14709,4358.0,80.0
Texas,2020-09-14,690216,14753,4050.0,44.0
Texas,2020-09-15,697241,14895,7025.0,142.0
Texas,2020-09-16,701187,15033,3946.0,138.0
Texas,2020-09-17,705749,15121,4562.0,88.0
Texas,2020-09-18,709198,15232,3449.0,111.0
Texas,2020-09-19,712051,15323,2853.0,91.0
Texas,2020-09-20,717727,15366,5676.0,43.0
Texas,2020-09-21,739487,15417,21760.0,51.0
Texas,2020-09-22,746171,15521,6684.0,104.0
Texas,2020-09-23,747945,15644,1774.0,123.0
Texas,2020-09-24,752811,15782,4866.0,138.0
Texas,2020-09-25,756802,15884,3991.0,102.0
Texas,2020-09-26,760281,15987,3479.0,103.0
Texas,2020-09-27,765003,16029,4722.0,42.0
Texas,2020-09-28,767990,16092,2987.0,63.0
Texas,2020-09-29,774438,16179,6448.0,87.0
Texas,2020-09-30,778057,16288,3619.0,109.0
Texas,2020-10-01,781843,16402,3786.0,114.0
Texas,2020-10-02,787698,16501,5855.0,99.0
Texas,2020-10-03,793064,16571,5366.0,70.0
Texas,2020-10-04,795520,16601,2456.0,30.0
Texas,2020-10-05,799793,16717,4273.0,116.0
Texas,2020-10-06,806225,16808,6432.0,91.0
Texas,2020-10-07,811391,16928,5166.0,120.0
Texas,2020-10-08,815327,17034,3936.0,106.0
Texas,2020-10-09,819912,17130,4585.0,96.0
Texas,2020-10-10,824119,17208,4207.0,78.0
Texas,2020-10-11,826196,17239,2077.0,31.0
Texas,2020-10-12,828815,17271,2619.0,32.0
Texas,2020-10-13,834761,17360,5946.0,89.0
Texas,2020-10-14,840829,17464,6068.0,104.0
Texas,2020-10-15,845717,17558,4888.0,94.0
Texas,2020-10-16,851830,17653,6113.0,95.0
Texas,2020-10-17,856684,17723,4854.0,70.0
Texas,2020-10-18,862191,17753,5507.0,30.0
Texas,2020-10-19,865445,17777,3254.0,24.0
Texas,2020-10-20,870980,17851,5535.0,74.0
Texas,2020-10-21,877928,17944,6948.0,93.0
Texas,2020-10-22,880754,17961,2826.0,17.0
Texas,2020-10-23,887961,18077,7207.0,116.0
Texas,2020-10-24,897630,18214,9669.0,137.0
Texas,2020-10-25,901131,18261,3501.0,47.0
Texas,2020-10-26,907706,18299,6575.0,38.0
Texas,2020-10-27,914584,18383,6878.0,84.0
Texas,2020-10-28,921888,18489,7304.0,106.0
Texas,2020-10-29,928809,18606,6921.0,117.0
Texas,2020-10-30,934760,18714,5951.0,108.0
Texas,2020-10-31,942850,18788,8090.0,74.0
Texas,2020-11-01,975717,18840,32867.0,52.0
Texas,2020-11-02,982529,18882,6812.0,42.0
Texas,2020-11-03,992250,18987,9721.0,105.0
Texas,2020-11-04,1003342,19127,11092.0,140.0
Texas,2020-11-05,1014091,19255,10749.0,128.0
Texas,2020-11-06,1023763,19386,9672.0,131.0
Texas,2020-11-07,1031453,19489,7690.0,103.0
Texas,2020-11-08,1039049,19535,7596.0,46.0
Texas,2020-11-09,1046241,19589,7192.0,54.0
Texas,2020-11-10,1058874,19710,12633.0,121.0
Texas,2020-11-11,1072157,19849,13283.0,139.0
Texas,2020-11-12,1083440,20124,11283.0,275.0
Texas,2020-11-13,1096469,20153,13029.0,29.0
Texas,2020-11-14,1107456,20283,10987.0,130.0
Texas,2020-11-15,1115378,20373,7922.0,90.0
Texas,2020-11-16,1124116,20420,8738.0,47.0
Texas,2020-11-17,1137495,20536,13379.0,116.0
Texas,2020-11-18,1151317,20714,13822.0,178.0
Texas,2020-11-19,1165609,20924,14292.0,210.0
Texas,2020-11-20,1179707,21096,14098.0,172.0
Texas,2020-11-21,1192973,21249,13266.0,153.0
Texas,2020-11-22,1201930,21340,8957.0,91.0
Texas,2020-11-23,1210459,21395,8529.0,55.0
Texas,2020-11-24,1231319,21589,20860.0,194.0
Texas,2020-11-25,1248700,21784,17381.0,195.0
Texas,2020-11-26,1256127,21965,7427.0,181.0
Texas,2020-11-27,1261000,22026,4873.0,61.0
Texas,2020-11-28,1267016,22130,6016.0,104.0
Texas,2020-11-29,1281337,22199,14321.0,69.0
Texas,2020-11-30,1291458,22271,10121.0,72.0
Texas,2020-12-01,1306735,22473,15277.0,202.0
Texas,2020-12-02,1327263,22684,20528.0,211.0
Texas,2020-12-03,1346216,22910,18953.0,226.0
Texas,2020-12-04,1360818,23142,14602.0,232.0
Texas,2020-12-05,1374889,23353,14071.0,211.0
Texas,2020-12-06,1387163,23433,12274.0,80.0
Texas,2020-12-07,1394656,23491,7493.0,58.0
Texas,2020-12-08,1414125,23661,19469.0,170.0
Texas,2020-12-09,1428656,23930,14531.0,269.0
Texas,2020-12-10,1444808,24127,16152.0,197.0
Texas,2020-12-11,1460691,24359,15883.0,232.0
Texas,2020-12-12,1474276,24542,13585.0,183.0
Texas,2020-12-13,1483168,24637,8892.0,95.0
Texas,2020-12-14,1493486,24684,10318.0,47.0
Texas,2020-12-15,1514508,24894,21022.0,210.0
Texas,2020-12-16,1536275,25160,21767.0,266.0
Texas,2020-12-17,1553765,25406,17490.0,246.0
